timestamp,ax,ay,az,gx,gy,gz,delay_ms,classe_prevista,tempo_s,Fase,Classe_Prevista
1774300364565,-0.0220632,-1.11295,-0.286497,-0.0521967,0.04886580000000001,0.0277912,3.31277,5,2.331,2,2
1774300364578,-0.0227533,-1.10811,-0.278207,-0.051272700000000004,0.046976899999999995,0.023457699999999998,3.3102,5,2.344,2,2
1774300364592,-0.0208507,-1.10327,-0.270535,-0.049325900000000006,0.04446170000000001,0.0199624,3.73649,5,2.358,2,2
1774300364605,-0.0179956,-1.09721,-0.262441,-0.047214200000000005,0.040777400000000005,0.0168559,3.28527,5,2.371,2,2
1774300364619,-0.0154576,-1.09257,-0.256494,-0.045285200000000005,0.0360366,0.0149898,3.28029,5,2.385,2,2
1774300364632,-0.0141837,-1.08679,-0.249366,-0.043717,0.0323538,0.0134382,3.34442,5,2.398,2,2
1774300364645,-0.0131364,-1.08261,-0.243362,-0.0433244,0.029785400000000004,0.012855700000000001,3.29508,5,2.411,2,2
1774300364659,-0.012658,-1.07766,-0.233915,-0.0431593,0.0281147,0.012357199999999999,3.29505,5,2.425,2,2
1774300364672,-0.011389,-1.07381,-0.224646,-0.0429564,0.0266404,0.0121651,3.27632,5,2.438,2,2
1774300364686,-0.0103358,-1.07,-0.219124,-0.043325800000000005,0.0253045,0.012124999999999999,3.27519,5,2.452,2,2
1774300364699,-0.00937128,-1.06628,-0.207043,-0.0424371,0.023863699999999998,0.012091400000000002,3.29805,5,2.465,2,2
1774300364712,-0.00948462,-1.06253,-0.195608,-0.0425915,0.022876300000000002,0.012338100000000001,3.30647,5,2.478,2,2
1774300364726,-0.00877088,-1.06462,-0.189957,-0.0422449,0.022595100000000003,0.0124895,3.28814,5,2.492,2,2
1774300364739,-0.00855813,-1.05979,-0.185793,-0.0406803,0.0227663,0.0125126,3.27581,5,2.505,2,2
1774300364753,-0.00813048,-1.0561,-0.182504,-0.0400598,0.0226283,0.013091,3.29618,5,2.519,2,2
1774300364766,-0.0074119,-1.05586,-0.177619,-0.040069299999999995,0.0225408,0.013722600000000001,3.27151,5,2.532,2,2
1774300364779,-0.00708776,-1.05533,-0.173428,-0.0397999,0.0218845,0.014314499999999999,3.26701,5,2.545,2,2
1774300364793,-0.00674576,-1.05367,-0.171919,-0.0394301,0.0213377,0.015100100000000002,3.67371,5,2.559,2,2
1774300364806,-0.00665361,-1.05095,-0.170091,-0.0387983,0.020783100000000002,0.0156876,3.26301,5,2.572,2,2
1774300364820,-0.00495328,-1.05017,-0.166507,-0.0384547,0.019643,0.016490400000000002,3.34684,5,2.586,2,2
1774300364833,-0.00367965,-1.04799,-0.163549,-0.0382459,0.0184385,0.0171154,3.27468,5,2.599,2,2
1774300364847,-0.00335858,-1.05142,-0.163807,-0.0386869,0.017519800000000002,0.0178938,3.31434,5,2.613,2,2
1774300364860,-0.00420465,-1.04964,-0.160892,-0.0375145,0.0163658,0.0179563,3.27697,5,2.626,2,2
1774300364873,-0.00367911,-1.04883,-0.158436,-0.037482600000000005,0.0151352,0.0186618,3.25968,5,2.639,2,2
1774300364887,-0.00442575,-1.04654,-0.157412,-0.0377437,0.013896599999999999,0.0189381,3.26984,5,2.653,2,2
1774300364900,-0.00363429,-1.05073,-0.158162,-0.0379088,0.013031500000000001,0.0198241,3.29599,5,2.666,2,2
1774300364913,-0.00381702,-1.04106,-0.153861,-0.0357781,0.0120607,0.0197826,3.28095,5,2.679,2,2
1774300364927,-0.00426935,-1.04055,-0.153987,-0.0379932,0.011264300000000001,0.0205355,3.29553,5,2.693,2,2
