timestamp,ax,ay,az,gx,gy,gz,roll,pitch_k,acc_norm,gyro_norm,classe_prevista_raw,classe_prevista,delay_ms
1777578529965,-0.095,0.910,-0.499,0.023,0.030,0.038,115.057,6.532,1.043,0.054,1,1,3.279
1777578529978,-0.087,0.906,-0.502,0.023,0.032,0.044,115.180,6.478,1.039,0.059,1,1,3.284
1777578529993,-0.070,0.922,-0.496,0.028,0.028,0.037,115.277,6.396,1.050,0.054,1,1,3.279
1777578530006,-0.054,0.914,-0.497,0.032,0.022,0.023,115.378,6.290,1.042,0.045,1,1,3.266
1777578530020,-0.069,0.913,-0.508,0.030,0.017,0.014,115.494,6.212,1.047,0.037,2,2,3.936
1777578530034,-0.073,0.925,-0.503,0.032,0.008,0.006,115.589,6.141,1.055,0.034,2,2,3.529
1777578530048,-0.065,0.920,-0.510,0.036,-0.001,-0.006,115.695,6.060,1.054,0.036,2,2,3.255
1777578530061,-0.067,0.913,-0.508,0.035,-0.014,-0.015,115.801,5.985,1.046,0.040,2,2,3.263
1777578530074,-0.069,0.911,-0.517,0.034,-0.019,-0.025,115.918,5.916,1.049,0.046,2,2,3.260
1777578530088,-0.073,0.905,-0.504,0.031,-0.022,-0.026,116.018,5.858,1.038,0.046,1,1,3.934
1777578530103,-0.085,0.924,-0.516,0.033,-0.022,-0.023,116.116,5.818,1.062,0.045,1,1,3.272
1777578530116,-0.088,0.914,-0.509,0.035,-0.019,-0.018,116.209,5.787,1.050,0.044,1,1,3.266
1777578530130,-0.089,0.910,-0.520,0.034,-0.020,-0.015,116.319,5.758,1.052,0.043,1,1,3.262
1777578530143,-0.083,0.926,-0.515,0.036,-0.019,-0.009,116.405,5.719,1.063,0.042,1,1,3.275
1777578530156,-0.084,0.920,-0.517,0.038,-0.018,0.000,116.497,5.683,1.059,0.042,2,2,3.922
1777578530173,-0.099,0.924,-0.509,0.053,-0.018,0.011,116.570,5.672,1.060,0.057,2,2,3.281
1777578530186,-0.078,0.921,-0.516,0.057,-0.018,0.013,116.654,5.627,1.058,0.061,2,2,3.260
1777578530199,-0.094,0.919,-0.509,0.066,-0.017,0.021,116.727,5.610,1.055,0.071,2,2,3.265
1777578530213,-0.081,0.934,-0.513,0.070,-0.013,0.040,116.791,5.571,1.069,0.082,2,2,3.270
1777578530226,-0.075,0.938,-0.527,0.081,-0.012,0.049,116.870,5.521,1.078,0.096,4,4,3.936
1777578530242,-0.068,0.965,-0.523,0.101,-0.018,0.077,116.919,5.460,1.099,0.128,4,4,3.275
1777578530255,-0.079,0.998,-0.527,0.129,-0.022,0.124,116.947,5.415,1.132,0.180,4,4,3.253
