timestamp,ax,ay,az,gx,gy,gz,roll,pitch,delay_ms,classe_prevista
1777327340692,0.0132498,0.762189,-0.112855,-0.194625,-0.571549,0.477047,0,0,3.50994,4
1777327340705,-6.48912e-05,0.758999,-0.106073,-0.324016,-0.558877,0.454643,0,0,3.49324,4
1777327340719,-0.0101541,0.781474,-0.0994108,-0.446149,-0.542151,0.432721,0,0,3.53165,4
1777327340732,-0.0184448,0.812095,-0.0980525,-0.561432,-0.522403,0.416858,0,0,3.43259,4
1777327340746,-0.04117,0.845231,-0.0828706,-0.670248,-0.495206,0.403354,0,0,3.53341,4
1777327340760,-0.0511446,0.87896,-0.0926287,-0.77296,-0.463387,0.40284,0,0,3.77472,4
1777327340774,-0.070269,0.905401,-0.108755,-0.869911,-0.420323,0.403032,0,0,3.49889,4
1777327340787,-0.0875265,0.929085,-0.122156,-0.961424,-0.364576,0.391631,0,0,3.43046,4
1777327340801,-0.0989954,0.949893,-0.132148,-1.0478,-0.298777,0.37502,0,0,3.50885,4
1777327340814,-0.0944012,0.970959,-0.140018,-1.12934,-0.231406,0.360801,0,0,3.49354,4
1777327340828,-0.077945,0.990075,-0.146571,-1.2063,-0.16921,0.353224,0,0,3.429,4
1777327340842,-0.0554278,1.01069,-0.15392,-1.27894,-0.115723,0.351502,0,0,3.53713,4
1777327340855,-0.036844,1.03554,-0.161678,-1.34751,-0.0699669,0.351353,0,0,3.42065,4
1777327340869,-0.0223975,1.06673,-0.171754,-1.41223,-0.0294495,0.350674,0,0,3.52063,4
1777327340882,-0.00998023,1.10737,-0.183963,-1.47333,0.0061019,0.349433,0,0,3.43611,4
1777327340896,0.000836715,1.14699,-0.201663,-1.53099,0.0354972,0.34916,0,0,3.53522,4
1777327340909,0.0107867,1.1797,-0.224163,-1.58088,0.0576857,0.349357,0,0,3.44763,4
1777327340923,0.0207949,1.20802,-0.251015,-1.6232,0.0744848,0.344311,0,0,3.50241,5
1777327340937,0.0327477,1.24152,-0.285208,-1.65109,0.0867877,0.331061,0,0,3.50168,5
1777327340950,0.045331,1.27941,-0.326905,-1.65661,0.0946453,0.315775,0,0,3.412,5
1777327340964,0.0586875,1.31069,-0.375082,-1.63701,0.0966926,0.3069,0,0,3.50091,5
1777327340977,0.070391,1.33435,-0.42817,-1.59232,0.0916329,0.30149,0,0,3.47681,5
1777327340991,0.0728105,1.34998,-0.485101,-1.52472,0.0819456,0.291422,0,0,3.52255,5
1777327341005,0.0611808,1.35314,-0.539318,-1.43967,0.0730458,0.270545,0,0,3.44193,5
1777327341018,0.180081,1.5016,-0.629057,-1.28803,0.0351817,0.191039,0,0,3.54087,5
1777327341032,0.213446,1.49647,-0.524957,-1.12111,-0.0100214,0.155706,0,0,3.52304,5
1777327341045,0.185287,1.49008,-0.439432,-0.941124,-0.02615,0.14335,0,0,3.44041,5
1777327341059,0.17262,1.45466,-0.391735,-0.762503,-0.0486145,0.124806,0,0,3.53363,5
1777327341073,0.151325,1.42346,-0.357547,-0.589829,-0.0602789,0.113904,0,0,3.49854,5
1777327341086,0.144685,1.39249,-0.333848,-0.440402,-0.0663264,0.10731,0,0,3.53678,5
1777327341100,0.143198,1.3656,-0.314738,-0.310532,-0.0746594,0.100173,0,0,3.45226,5
1777327341114,0.134946,1.34546,-0.30048,-0.201503,-0.0845632,0.0987072,0,0,3.59915,5
1777327341127,0.124282,1.32361,-0.292102,-0.11263,-0.0898266,0.0984886,0,0,3.46493,5
1777327341141,0.116571,1.3002,-0.285222,-0.043086,-0.0859955,0.0986418,0,0,3.53026,5
1777327341155,0.111046,1.27707,-0.282657,0.00867501,-0.0754255,0.100743,0,0,3.53668,1
1777327341169,0.113527,1.25075,-0.277977,0.0445029,-0.0646221,0.101862,0,0,3.81276,1
1777327341182,0.108624,1.23366,-0.273902,0.0688753,-0.05478,0.106352,0,0,3.50968,1
1777327341196,0.107434,1.21747,-0.263824,0.0878471,-0.0462265,0.110796,0,0,3.43663,1
1777327341209,0.109131,1.20473,-0.256639,0.103691,-0.0392703,0.11392,0,0,3.53067,1
1777327341223,0.110555,1.18937,-0.2502,0.11582,-0.0334494,0.114167,0,0,3.43491,1
1777327341237,0.11205,1.17654,-0.242739,0.124635,-0.0285544,0.112297,0,0,3.54976,1
1777327341250,0.113407,1.16317,-0.23823,0.130665,-0.0247818,0.109539,0,0,3.5187,1
1777327341264,0.114098,1.15302,-0.234275,0.134336,-0.0209125,0.104727,0,0,3.4368,1
1777327341277,0.11497,1.14466,-0.229625,0.136628,-0.0168578,0.0985739,0,0,3.51252,1
1777327341291,0.112163,1.13804,-0.223825,0.137712,-0.0124011,0.0935113,0,0,3.44365,1
1777327341305,0.112158,1.12994,-0.217282,0.138363,-0.00776187,0.087718,0,0,3.54209,1
1777327341318,0.110988,1.12462,-0.212708,0.137962,-0.00343,0.0826906,0,0,3.44567,1
1777327341332,0.11135,1.11738,-0.208897,0.137156,0.000701715,0.0768534,0,0,3.61222,1
1777327341346,0.111828,1.11122,-0.204123,0.135834,0.00455885,0.0703373,0,0,3.45763,1
1777327341359,0.111676,1.10657,-0.200356,0.133284,0.00739464,0.0641996,0,0,3.49785,1
1777327341373,0.110767,1.10131,-0.196731,0.130591,0.00901802,0.0584662,0,0,3.8133,1
1777327341387,0.10936,1.09543,-0.193666,0.127702,0.010803,0.0533026,0,0,3.45293,1
1777327341400,0.107348,1.09085,-0.190445,0.125082,0.0121581,0.0491738,0,0,3.56444,1
1777327341414,0.107311,1.08568,-0.188705,0.12239,0.0128763,0.0449126,0,0,3.44483,1
1777327341428,0.104989,1.08307,-0.18876,0.119927,0.0134472,0.040702,0,0,3.54019,1
1777327341441,0.103113,1.08112,-0.184869,0.117486,0.0139346,0.0358926,0,0,3.45418,1
1777327341455,0.101122,1.07604,-0.182853,0.114159,0.0146602,0.0303211,0,0,3.55337,1
1777327341468,0.101667,1.07074,-0.182525,0.111134,0.0157133,0.0236919,0,0,3.52243,4
