time,ax,ay,az,gx,gy,gz
1746729751.31016,-0.36,-9.79,-9.34,0.03,0.01,-0.02
1746729751.3185728,-0.34,-9.8,-9.38,0.02,0.0,-0.02
1746729751.3272328,-0.35,-9.8,-9.4,0.03,0.01,-0.02
1746729751.335176,-0.32,-9.83,-9.34,0.03,0.01,-0.03
1746729751.3515294,-0.3,-9.84,-9.34,0.03,0.01,-0.02
1746729751.3598716,-0.31,-9.85,-9.42,0.03,0.01,-0.02
1746729751.3687053,-0.34,-9.77,-9.41,0.03,0.01,-0.03
1746729751.3768783,-0.39,-9.79,-9.43,0.03,0.0,-0.03
1746729751.4260502,-0.32,-9.84,-9.43,0.03,0.01,-0.03
1746729751.4260502,-0.3,-9.78,-9.42,0.03,0.01,-0.03
1746729751.4260502,-0.36,-9.87,-9.39,0.03,0.01,-0.02
1746729751.4260502,-0.33,-9.82,-9.33,0.03,0.0,-0.02
1746729751.4260502,-0.34,-9.84,-9.36,0.03,0.01,-0.02
1746729751.4344242,-0.3,-9.78,-9.42,0.03,0.01,-0.02
1746729751.4508002,-0.31,-9.78,-9.42,0.03,0.01,-0.02
1746729751.4591079,-0.31,-9.79,-9.36,0.03,0.0,-0.02
1746729751.4675064,-0.34,-9.75,-9.4,0.03,0.0,-0.02
1746729751.4757538,-0.36,-9.83,-9.38,0.03,0.0,-0.02
1746729751.5085251,-0.33,-9.81,-9.39,0.03,0.0,-0.02
1746729751.5085251,-0.3,-9.84,-9.44,0.04,0.0,-0.02
1746729751.51276,-0.32,-9.77,-9.41,0.04,0.0,-0.02
1746729751.5211983,-0.4,-9.82,-9.37,0.04,0.0,-0.02
1746729751.5313256,-0.33,-9.84,-9.26,0.04,0.0,-0.02
1746729751.540804,-0.32,-9.84,-9.3,0.04,-0.0,-0.02
1746729751.5491788,-0.3,-9.8,-9.42,0.04,0.0,-0.01
