t,mode,S,prom
26.737,1.0,5.0,-0.32860887944698336
26.747,1.0,5.0,-0.34089329540729524
26.757,1.0,5.0,-0.3574814826250076
26.767,1.0,5.0,-0.37513091862201686
26.777,1.0,5.0,-0.38885258436203
26.787,1.0,5.0,-0.3989361017942429
26.8,1.0,5.0,-0.4249051481485367
26.81,1.0,5.0,-0.4620490700006485
26.82,1.0,5.0,-0.4982131153345108
26.83,1.0,5.0,-0.537441936135292
26.84,1.0,5.0,-0.5710791975259781
26.85,1.0,5.0,-0.5979816287755966
26.86,1.0,5.0,-0.6216499358415604
26.87,1.0,5.0,-0.64385606944561
26.88,1.0,5.0,-0.6686917394399643
26.89,1.0,5.0,-0.6949803113937377
26.9,1.0,5.0,-0.7080343186855316
26.91,1.0,5.0,-0.7135518014430999
26.92,1.0,5.0,-0.7254989683628081
26.93,1.0,5.0,-0.749090528488159
26.94,1.0,5.0,-0.7873891115188598
26.95,1.0,5.0,-0.8338213562965393
26.96,1.0,5.0,-0.8802536010742189
26.97,1.0,5.0,-0.9286458969116211
26.98,1.0,5.0,-0.9732636392116547
26.99,1.0,5.0,-1.0118615090847016
27.0,1.0,5.0,-1.049821412563324
27.01,1.0,5.0,-1.0877813160419465
27.02,1.0,5.0,-1.1245270133018497
27.03,1.0,5.0,-1.151155149936676
27.04,1.0,5.0,-1.1679221510887146
27.05,1.0,5.0,-1.18125079870224
27.06,1.0,5.0,-1.1945794463157653
27.07,1.0,5.0,-1.2042953729629515
27.08,1.0,5.0,-1.209983777999878
27.09,1.0,5.0,-1.2156559586524964
27.1,1.0,5.0,-1.21960369348526
27.11,1.0,5.0,-1.2235514283180238
27.12,1.0,5.0,-1.2214708924293518
27.13,1.0,5.0,-1.21558176279068
27.14,1.0,5.0,-1.2084043860435485
27.15,1.0,5.0,-1.2005435824394226
27.16,1.0,5.0,-1.1926827788352967
27.17,1.0,5.0,-1.1862547874450684
27.18,1.0,5.0,-1.1827581882476808
27.19,1.0,5.0,-1.1816344618797303
27.2,1.0,5.0,-1.182775330543518
27.21,1.0,5.0,-1.183916199207306
27.22,1.0,5.0,-1.1871428608894348
27.23,1.0,5.0,-1.1899546027183532
27.24,1.0,5.0,-1.1900716781616212
27.25,1.0,5.0,-1.1891628861427308
27.26,1.0,5.0,-1.1890898585319518
27.271,1.0,5.0,-1.1896376132965087
27.282,1.0,5.0,-1.188497233390808
27.292,1.0,5.0,-1.1818621397018432
27.302,1.0,5.0,-1.1721641540527343
27.312,1.0,5.0,-1.1628141403198242
27.322,1.0,5.0,-1.152191126346588
27.332,1.0,5.0,-1.137535607814789
27.342,1.0,5.0,-1.1163957953453063
27.352,1.0,5.0,-1.0870969772338868
27.362,1.0,5.0,-1.0479236662387847
27.372,1.0,5.0,-1.008750355243683
27.382,1.0,5.0,-0.964981657266617
27.392,1.0,5.0,-0.9203638136386872
27.402,1.0,5.0,-0.8656171321868896
27.412,1.0,5.0,-0.7919198155403138
27.422,1.0,5.0,-0.7182224988937378
27.432,1.0,5.0,-0.6318000614643097
27.442,1.0,5.0,-0.5449252508580684
27.452,1.0,5.0,-0.4622214302420616
27.462,1.0,5.0,-0.3817058348096907
27.472,1.0,5.0,-0.3011902393773198
27.482,1.0,5.0,-0.2193275237455964
27.492,1.0,5.0,-0.13437474463135005
27.502,1.0,5.0,-0.05065188501030207
27.512,1.0,5.0,0.014468311332166197
27.522,1.0,5.0,0.08902570512145756
27.532,1.0,5.0,0.15147717501968144
